smiles,status
[O-][N+](=O)[O-].OC[C@H](c1ccccc1)C(=O)OC1CC2C3C(C(C1)[N+]2(C)C)O3,0
[O-]C(=O)c1ccccc1O.[Na+],1
[O-]C(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+],0
[O-]C(=O)CCC.[Na+],1
[O-]S(=O)(=O)NC1CCCCC1.[Na+],1
[S-]C(=S)OC1CC2CC1C1C2CCC1.[K+],1
C[C@@H](N(CC#C)C)Cc1ccccc1.Cl,0
C[C@H]1SC[C@H](O1)C[N+](C)(C)C.[I-],0
C[N+]1(C)CCN(CC1)c1ccccc1.[I-],0
C=CCN1CC[C@]2([C@@H]([C@@H]1Cc1c2cc(cc1)O)C)C.Cl,0
C=CCN1CCc2c3[C@H]1Cc1ccc(c(c1-c3ccc2)O)O.Br,0
c1ccc(cc1)C1(CC1C1=NCCN1)c1ccccc1.OC(=O)CCC(=O)O,0
c1ccc(cc1)CN(c1ccccc1)Cc1[nH]ccn1.Cl,0
C1CCN(CC1)C1(CCCCC1)c1cc2c(s1)cccc2.Cl,1
C1CN=C(N1)c1ccc2c(n1)cccc2.Cl,0
C1CN=C(N1)Cc1cccc2c1cccc2.Cl,0
c1cnc(nc1)N1CCN(CC1)Cc1ccc2c(c1)OCO2.OC(=O)/C=C\C(=O)O,0
C1CNCCO1.COc1ccc(cc1)P(=S)(N1CCOCC1)S,1
CC(=C)[C@@H]1C2OC(=O)C1[C@]1([C@]3([C@@H]2OC(=O)[C@]23C(C1)O2)C)O.O=C1OC2[C@H](C1[C@]1(O)C[C@@H]3[C@]4([C@@]1([C@@H]2OC4=O)C)O3)C(O)(C)C,0
CC(=O)O.CN=C(NCCC[C@@H](C(=O)O)N)N,0
CC(=O)O[C@H]1C[C@]2([C@H](/C/1=C(/C(=O)[O-])\CCC=C(C)C)C[C@H]([C@@H]1[C@]2(C)CC[C@@H]2[C@]1(C)CC[C@H]([C@H]2C)O)O)C.[Na+],0
CC(C(=O)OC(Cc1ccc(cc1)Cl)(C)C)N.Cl,0
CC(c1cccc(c1Cl)Cl)N.Cl,0
CC(Cc1c[nH]c2c1cc(O)cc2)N.OC(=O)/C=C\C(=O)O,0
CC(Cc1c[nH]c2c1cc(OCc1cccs1)cc2)N.Cl,0
CC(Cc1ccc(cc1)O)NCC(c1cc(O)cc(c1)O)O.Br,0
CC(COCC(N1CCCC1)CN(c1ccccc1)Cc1ccccc1)C.Cl,0
CC(N[C@H]([C@H](COc1ccc(c2c1CCC2)C)O)C)C.Cl,0
CC(NCC(c1ccc(c(c1)O)O)O)C.Cl,0
CC(NCC(c1ccc(cc1)NS(=O)(=O)C)O)C.Cl,0
CC(Oc1cccnc1N(C1CCN(CC1)Cc1ccccc1)C)C.OC(=O)/C=C\C(=O)O,0
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl,0
CC[N+](CC(=O)Nc1c(C)cccc1C)(CC)CC.[Br-],0
CC[n+]1c(c2ccccc2)c2cc(N)ccc2c2c1cc(N)cc2.[Br-],1
CC12NC(c3c2cccc3)Cc2c1cccc2.OC(=O)/C=C/C(=O)O,0
Cc1c[nH]nc1.Cl,0
Cc1cc(C2CCCCC2)n(c(=O)c1)O.NCCO,1
Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1ccccn1.Cl,0
Cc1ccc(cc1)S(=O)(=O)[O-].CC[N+](Cc1ccccc1Br)(C)C,0
Cc1ccc2c(c1)sc([n+]2C)c1ccc(cc1)N(C)C.[Cl-],1
Cc1cnc(s1)NC(=O)C1=C([O-])c2ccccc2S(=O)(=O)N1C.[Na+],0
CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1.Cl,1
CCC1(Cc2c(O1)cccc2)C1=NCCN1.Cl,0
CCc1c(C)[nH]c2c1C(=O)C(CC2)CN1CCOCC1.Cl,0
CCc1nc(C)ccc1O.Cl,1
CCCC(C(=O)[O-])CCC.[Na+],0
CCCC(c1ccccc1)(c1ccccc1)C(=O)OCCN(CC)CC.Cl,0
CCCC[N+]1(C)C2CC(CC1C1C2O1)OC(=O)[C@@H](c1ccccc1)CO.[Br-],0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O.CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,1
CCCCCCC(=O)OC1CC(C)(C)NC(C1)(C)C.Cl,0
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],1
CCCCCN(C(=O)C(NC(=O)c1ccc(c(c1)Cl)Cl)CCC(=O)[O-])CCCCC.[Na+],1
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,1
CCCCNc1ccc(cc1)C(=O)OCCN(C)C.Cl,0
CCCN([C@@H]1CCc2c(C1)c(O)ccc2)CCC.Br,0
CCCN([C@@H]1CCc2c(C1)cc(cc2)O)CCC.Br,0
CCCN([C@H]1CCc2c(C1)c(O)ccc2F)CCC.Cl,0
CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,0
CCCN1CC[C@H]2[C@@H]1CCc1c2cc(cc1)O.Br,0
CCCN1CCC[C@@H](C1)c1cccc(c1)O.Cl,0
CCCN1CCC[C@H](C1)c1cccc(c1)C#N.Cl,0
CCCN1CCC[C@H](C1)c1cccc(c1)O.Cl,0
CCCN1CCC[C@H]2[C@H]1Cc1cn[nH]c1C2.Cl,0
CCCN1CCO[C@H]2[C@H]1COc1c2cc(cc1)O.Cl,0
CCN(CCNC(=O)c1ccc(cc1)N)CC.Cl,0
CCN(CCOC(=O)c1cc(Cl)c(cc1OC)N)CC.Cl,0
CCn1ccnc1CC1COc2c(O1)cccc2.Cl,0
CCNC(=O)[C@H]1O[C@H](C([C@H]1O)O)n1cnc2c1nc(NCCc1ccc(cc1)CCC(=O)O)nc2N.Cl,0
CCNC(=O)N1CCN(CC1)CCCC(c1ccc(cc1)F)c1ccc(cc1)F.Cl,1
ClCC1CO1.NCC=C,1
ClCCN(C(=O)NCc1cnc(nc1N)C)N=O.Cl,0
ClCCN(C(COc1ccccc1)C)Cc1ccccc1.Cl,0
ClCCN(P1(=O)NCCCO1)CCCl.O,0
CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@@H]1[C@@H](C)c3cccc(c3C(=C1C2=O)O)O)O)O)C(=O)N)C.Cl,1
CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@@H]1Cc3c(C(=C1C2=O)O)c(O)ccc3N(C)C)O)O)C(=O)N)C.Cl,1
CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C.Cl,1
CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@H]1O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C.Cl,1
CN(C(CN1c2ccccc2Sc2c1cccc2)C)C.Cl,1
CN(c1ccc2c(c1)sc1-c(n2)ccc(=[N+](C)C)c1)C.[Cl-],1
CN(CC[C@H](c1ccccn1)c1ccc(cc1)Br)C.OC(=O)/C=C\C(=O)O,0
CN(CC/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,1
CN(CCC(c1ccccn1)c1ccccc1)C.OC(=O)/C=C\C(=O)O,0
CN(CCOC(c1ccccc1C)c1ccccc1)C.Cl,0
CN1C[C@H](C[C@H]2[C@H]1Cc1cn(c3c1c2ccc3)C)NS(=O)(=O)N(C)C.Cl,0
CN1C2CCC1CC(C2)OC(=O)c1c[nH]c2c1cccc2.Cl,0
CN1CC[C@@]2(C1N(C)c1c2cc(cc1)O)C.OC(=O)/C=C\C(=O)O,0
CN1CCC(=C2c3ccccc3CC(=O)c3c2ccs3)CC1.OC(=O)/C=C/C(=O)O,0
CN1CCc2c([C@H](C1)c1ccccc1)cc(c(c2)Cl)O.Cl,0
CN1CCc2c(C(C1)c1ccccc1)cc(c(c2)O)O.Br,0
CN1CCN(CC1)C1=Nc2ccccc2Oc2c1cc(Cl)cc2.OC(=O)CCC(=O)O,1
CNCC[C@H](c1ccccc1)Oc1ccc(cc1)C(F)(F)F.Cl,0
CNCCC(c1ccccc1)Oc1ccccc1OC.Cl,0
CNCCC=C1c2ccccc2CCc2c1cccc2.Cl,1
CNCCc1ccc(c(c1)O)O.Cl,0
COC(=O)[C@H](Cc1ccc(c(c1)O)O)N.Cl,0
COC(=O)[C@H](CCCN=C(N[N+](=O)[O-])N)N.Cl,0
COC(=O)C(Cc1ccc(cc1)O)(N)C.Cl,0
COC(=O)C1=C(C)NC(=C(C1c1cccc(c1)[N+](=O)[O-])C(=O)OCCN(Cc1ccccc1)C)C.Cl,1
COC(=O)C1C2=c3c(=C1[O-])c(c([n-]3)C=C1N=C(C(=C1CC)C)C=C1N=C(C=C3N=C2C(CCC(=O)OCC=C(CCCC(CCCC(CCCC(C)C)C)C)C)C3C)C(=C1C=C)C)C.[Mg+2],1
COC1(COc2c(O1)cccc2)C1=NCCN1.Cl,0
COc1cc(I)c(cc1C[C@H](N)C)OC.Cl,0
COc1cc2-c3cc(=Nc4c(C)cc(cc4C)C)n(c(=O)n3CCc2cc1OC)C.Cl,1
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)c1ccco1.Cl,0
COc1ccc(c(c1)C(C(N)C)O)OC.Cl,0
COc1ccc(cc1)[C@@H]1Sc2ccccc2N(C(=O)[C@@H]1OC(=O)C)CCN(C)C.Cl,0
COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)NCC1.Cl,0
COc1cccc(c1OCCNCC1COc2c(O1)cccc2)OC.Cl,0
COc1nc(C)nc(c1NC1=NCCN1)Cl.Cl,0
CS(=O)(=O)O.Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1,0
CS(=O)(=O)O.CCC(C(c1ccc(c(c1)O)O)O)NC(C)C,0
CS(=O)(=O)O.CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc1c[nH]c3c1c2ccc3,1
CS(=O)(=O)O.CN1[C@@H]2CC[C@H]1CC(C2)OC(c1ccccc1)c1ccccc1,0
CS(=O)(=O)O.CN1C[C@@H](C[C@H]2[C@H]1Cc1c[nH]c3c1c2ccc3)C(=O)N[C@]1(C)O[C@@]2(N(C1=O)[C@@H](Cc1ccccc1)C(=O)N1[C@H]2CCC1)O,1
CS(=O)(=O)O.CN1C[C@@H](C[C@H]2[C@H]1Cc1c[nH]c3c1c2ccc3)C(=O)N[C@@]1(O[C@@]2(N(C1=O)[C@@H](Cc1ccccc1)C(=O)N1[C@H]2CCC1)O)C(C)C,1
CS(=O)(=O)O.COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1COc2c(O1)cccc2,1
CS(=O)(=O)O.O=C(N([C@@H]1CC[C@@]2(C[C@H]1N1CCCC1)CCCO2)C)Cc1ccc(c(c1)Cl)Cl,0
CS(=O)(=O)O.O=C(N([C@@H]1CCCC[C@H]1N1CCCC1)C)Cc1ccc(c(c1)Cl)Cl,0
CS(=O)(=O)O.Oc1ccc2c3c1O[C@@H]1C43CCN(C(C2)[C@]4(O)Cc2c1oc1c2cccc1)CC1CC1,0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1.Cl,1
Ic1cc(Cl)c(c(c1)Cl)NC1=NCCN1.Cl,0
N#Cc1cc(c([nH]c1=O)C)c1ccc2n(c1)ccn2.Cl,0
N#CCSCC(=O)N[C@]1(OC)C(=O)N2[C@@H]1SCC(=C2C(=O)[O-])CSc1nnnn1C.[Na+],0
NC(=N/N=C/c1c(Cl)cccc1Cl)N.CC(=O)O,1
Nc1cc(Cl)c(c(c1)Cl)NC1=NCCN1.Cl,0
NC1CCN(CC1)c1cccc(n1)Cl.Cl,0
NCC(c1cc(O)c(cc1F)O)O.Cl,0
NCC(C1CCCCCCC1)O.Cl,0
NCC[C@@H](C(=O)N[C@@H]1C[C@H](N)[C@H]([C@@H]([C@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)N)O)O)O[C@H]1O[C@H](CN)[C@H]([C@@H]([C@H]1O)O)O)O.O,1
NCC#Cc1ccccc1.Cl,0
NCCc1c[nH]c2c1cccc2.Cl,0
NCCc1ccc(c(c1)O)O.Cl,0
NCCc1ccc(c(c1)OC)O.Cl,0
NCCc1ccc(cc1)O.Cl,0
NCCCP(=O)(O)C.Cl,0
NCCNC(=O)c1ccc(cc1)Cl.Cl,0
O[C@@H]([C@@H](C(=O)O)O)C(=O)O.CC(NC[C@@H](c1ccc(c(c1)O)O)O)C,0
O[C@@H](C(=O)N[C@H](C(=O)O)CC(C)C)[C@@H](Cc1ccccc1)N.Cl,0
O[C@H]([C@H](C(=O)O)O)C(=O)O.NC[C@@H](c1ccc(c(c1)O)O)O,0
O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O.Cl,0
O=C([C@H](CCS(=O)(=O)C)N)NC1CC2C([C@]1(CC2)CS(=O)(=O)N1CCN(CC1)c1ccccc1C)(C)C.Cl,0
O=C(C(c1ccccc1)c1ccccc1)OC1CC[N+](CC1)(C)C.[I-],0
O=C(C[N+](C)(C)C)Nc1c(C)cccc1C.[Cl-],0
O=C(c1c[nH]c2c1cccc2)OC1CC2CCC(C1)[N+]2(C)C.[I-],0
O=C(c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F)NCC1CCCCN1.CC(=O)O,0
O=C(c1ccc(cc1)Cl)N[C@H]1CN2CCC1CC2.Cl,0
O=C(c1ccccc1O)OCOC(=O)c1ccccc1O.NCCCC[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O)CC(=O)N)CC(=O)O)Cc1[nH]cnc1)Cc1ccccc1)[C@H](CC)C)CCCN)NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)C1CSC(=N1)C(C(CC)C)N)CC(C)C)CCC(=O)O,1
O=C(Cc1c(Cl)cccc1Cl)N=C(N)N.Cl,1
O=C(N([C@H]1CCCC[C@@H]1N1CCCC1)C)Cc1ccc(c(c1)Cl)Cl.Cl,0
O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O-])COC(=O)C)CCC[C@H](C(=O)[O-])N.[Zn+2],0
O=C(N1CCc2c1cc1ccn(c1c2)C)Nc1cccnc1.Cl,0
O=C(N1CCCCC1CN1CCCC1)Cc1ccc(c(c1)Cl)Cl.Cl,0
O=C(Nc1cccc(c1)Cl)OCC#CC[N+](C)(C)C.[Cl-],0
O=C(Nc1cccnc1)Nc1ccc2c(c1)ccn2C.Cl,0
O=C1[N-]C(=O)NC1(c1ccccc1)c1ccccc1.[Na+],0
O=C1C(=CC(=O)C(=C1C)C)CCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],1
O=c1cc(oc2c1cccc2c1ccccc1)N1CCOCC1.Cl,0
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1.Cl,0
O=C1NCC2(O1)CCN(CC2)CCc1ccccc1.Cl,0
O=C1O[C@H](c2c1c1OCOc1cc2)[C@@H]1c2cc3OCOc3cc2CC[N+]1(C)C.[Br-],0
O=CC[N+](C)(C)C.[Cl-],0
OC(=O)[C@H]([C@H](C(=O)O)OC(=O)c1ccc(cc1)C)OC(=O)c1ccc(cc1)C.CN1CCC[C@@H]1c1cccnc1,0
OC(=O)/C=C/C(=O)O.NCCC#N,1
OC(=O)/C=C\C(=O)O.CC[C@H](NC(=O)[C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)c[nH]3)CO,1
OC(=O)/C=C\C(=O)O.CC[C@H](NC(=O)[C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)cn3C)CO,0
OC(=O)/C=C\C(=O)O.CCOC(=O)Nc1ccc(nc1N)NCc1ccc(cc1)F,0
OC(=O)/C=C\C(=O)O.COc1ccc(cc1)CN(c1ccccn1)CCN(C)C,0
OC(=O)/C=C\C(=O)O.COc1ccccc1N1CCN(CC1)CCCCNS(=O)(=O)c1cccc2c1cccc2N(C)C,1
OC(=O)C(=O)O.Cc1ccccc1/C=C/C1=NCCN1,0
OC(=O)C(=O)O.CCc1ccccc1OC[C@H](CN[C@H]1CCc2c(C1)cccc2)O,0
OC(=O)C(=O)O.CNCCc1c[nH]c2c1cc(O)cc2,0
OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOCCOC(=O)C1(CCCC1)c1ccccc1)CC,0
OC(=O)C(CCP(=O)(O)O)(C)C.Cl,0
OC(=O)C1(N)CCCCC1.Cl,0
OC(=O)C1=CCCNC1.Cl,0
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1.OCC(CO)(CO)N,0
OC(=O)Cc1cnc[nH]1.Cl,0
OC(C(C(=O)O)O)C(=O)O.CC(NC[C@H](c1ccc(c(c1)O)O)O)C,0
OC(C(C(=O)O)O)C(=O)O.CNC[C@@H](c1ccc(c(c1)O)O)O,0
OC(C(C(=O)O)O)C(=O)O.Fc1ccc(cc1)C(=O)C1CCN(CC1)CCn1c(=O)[nH]c2c(c1=O)cccc2,1
OC(c1ccccc1Cl)CNC(C)(C)C.Cl,0
OC(COc1nsnc1N1CCOCC1)CNC(C)(C)C.OC(=O)/C=C\C(=O)O,0
OC[C@H]([C@H]1O[C@H]2[C@@H]([C@H]1OCCCN(C)C)OC(O2)(C)C)O.Cl,0
OC[C@H](c1ccccc1)C(=O)OC1C[C@@H]2[C@@H]3[C@H]([C@H](C1)[N+]2(C)C)O3.[Br-],0
OC[C@H]1NC[C@@H]([C@H]([C@@H]1O)O)O.Cl,0
OC[C@H]1OC([S-])[C@@H]([C@H]([C@@H]1O)O)O.[Au+],0
OC1[C@H]2OP(=O)([O-])OCC2OC1n1c(Br)nc2c1nc(N)[nH]c2=O.[Na+],0
OC1[C@H]2OP(=O)([O-])OCC2OC1n1c(Br)nc2c1ncnc2N.[Na+],0
OC1C(O)[C@@H](O[C@H]1[n+]1cccc(c1)C(=S)N)COP(=O)(OP(=O)(OC[C@H]1O[C@H](C([C@H]1O)OP(=O)(O)[O-])n1cnc2c1ncnc2N)O)[O-].[Na+],0
Oc1ccc(cc1)C1CNCCc2c1cc(O)c(c2Cl)O.Br,0
Oc1ccc(cc1C(C)(C)C)OC([2H])([2H])[2H].Oc1ccc(c(c1)C(C)(C)C)OC([2H])([2H])[2H],1
Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC1CC1.Cl,0
OC1CCCc2c1c(N)c1c(n2)cccc1.OC(=O)/C=C\C(=O)O,0
OCC(c1ccccc1)C(=O)OC1CC2CCC(C1)[N+]2(C)C.[Br-],0
OS(=O)(=O)O.COC(=O)c1c(c2cc(OC)c(c(c2)OC)OC)c2ccc(cc2c(=O)n1c1ccc(cc1)N)OCc1ccccn1,0
OS(=O)(=O)O.O=CN1c2cc(OC)c(cc2[C@]23[C@@H]1[C@@](O)(C(=O)OC)[C@H](OC(=O)C)[C@]1([C@@H]3N(CC2)CC=C1)CC)[C@]1(C[C@@H]2CN(CCc3c1[nH]c1c3cccc1)C[C@](C2)(O)CC)C(=O)OC,1
OS(=O)(=O)O.OC[C@H]1O[C@H]([C@@H]([C@@H]1O[C@H]1O[C@@H](CN)[C@H]([C@@H]([C@H]1N)O)O)O)O[C@@H]1[C@@H](O)[C@H](N)C[C@@H]([C@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1N)O)O)N,0
OS(=O)(=O)O.OC[C@H]1O[C@H](O[C@H]2[C@H](N)C[C@@H]([C@H]([C@@H]2O)O[C@H]2O[C@H](CN)[C@H]([C@@H]([C@H]2O)O)O)N)[C@@H]([C@H]([C@@H]1O)N)O,1
S=C(N1CCC(CC1)c1cnc[nH]1)NC1CCCCC1.OC(=O)/C=C\C(=O)O,0
[N-]=[N+]=Nc1ccc(cc1)C(=O)CSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N,0
[O-][N+](=O)c1cc(O)c(c(c1)[N+](=O)[O-])O,0
[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])O,1
[O-][N+](=O)c1ccc(c(c1)OC1CCCCC1)NS(=O)(=O)C,1
[O-][N+](=O)c1cccc2c1[nH]nc2,0
[O-][N+](=O)c1cccc2c1n[nH]c2Br,0
[O-]C(=O)/C=C/C(=O)[O-],1
[O-]C(=O)C(O)C,1
[O-]C(=O)C[C@H](O)C,1
[O-]C(=O)C[N+](C)(C)C,1
[O-]C(=O)CC(C(=O)[O-])O,1
[O-]C(=O)CC[C@H](C(=O)[O-])NC(=O)c1ccccc1C(=O)[O-],0
[O-]C(=O)CCC(=O)[O-],1
Brc1ccc2c(-n3c(CO2)noc3=O)c1,0
C(NC(c1ccccc1)c1ccccc1)CNC(c1ccccc1)c1ccccc1,1
