smiles,status
C/C/1=C\CCC2=C[C@H](OC2=O)C/C(=C/[C@H]2[C@H](CC1)C(=C)C(=O)O2)/C,1
COC[C@H]1[C@H]2C=C3[C@]4([C@@H]1COC4(C2=O)CC=C(C)C)Oc1c(C3=O)c(O)ccc1,1
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N1CCN(CC1)c1ccc(cc1)C(F)(F)F,1
COc1cc(OC)c(c(c1)/C=C/c1ccc(cc1)OC)/C=C/C(=O)/C=C/c1cc(OC)ccc1OC,1
COc1ccc(cc1)n1c(=O)cccc1c1cc(OC)c(c(c1)OC)OC,1
COc1cc(Cl)ccc1C(=S)Nc1cc(ccc1O)C(F)(F)F,1
COc1ccc(c2c1C=CC(O2)(C)C)C(=O)/C=C/c1ccccn1,1
O=C1C2=C(C(N3C(=N2)Sc2c3cccc2)c2cccs2)C(=O)c2c1cccc2,1
CCCCn1nnc2c1c1cccc3c1c(c2)C(=O)N(C3=O)CCCN(C)C,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@@H]3[C@]([C@H]2[C@@H]([C@]2(C(C1=C(C)[C@@H](OC(=O)[C@@H]([C@H](c1ccccc1)NC(=O)c1ccccc1)O)C2)(C)C)O)OC(=O)c1ccccc1)(CO3)OC(=O)C,1
Brc1cccc(c1)CSc1nnc(o1)c1cnccn1,1
N#C/C(=C/1\SC=C(N1c1ccc(cc1)Br)c1ccccc1OC)/c1nc2c([nH]1)ccc(c2)C(=O)O,1
Cc1[n+](ccc2c1n(CCCc1ccccc1)c1c2cccc1)Cc1ccccc1,1
ClCC(=O)Nc1ccc(cc1)SCC(=O)Nc1ccc(cn1)Br,1
COc1ccc(cc1)c1nnc(o1)SCCn1c(C)ncc1[N+](=O)[O-],1
COC(=O)CC[C@@]12C[C@@]32CC[C@]2([C@@]([C@@H]3C[C@@H]3[C@H]1C(=C)C(=O)O3)(C)CC[C@@H]2[C@@H](CC/C=C(/CO)\C)C)C,1
COc1ccc(cc1)CNCCNc1ccnc2c1ccc(c2)Cl,1
Nc1ccc2c(c1)nc1c(c2C)ccc(c1)n1c(/C=C/c2ccccc2)nc2c(c1=O)c1CCCCc1s2,1
C/C=C(/C(=O)O[C@@H]([C@]1(O)COC(=O)C1)C[C@@]1(C)C(=C)C(=O)[C@@H]([C@@]2([C@@H]1[C@@H](CCC2=C)C(=O)/C(=C/C)/C)C)O)\C,1
Clc1cnc2c(c1)nc([nH]2)c1ccc(cc1)N(C)C,1
COc1ccc(cc1C(=S)Nc1cc(ccc1O)C(F)(F)F)Cl,1
CCOC(=O)N1C(C#Cc2ccccc2C#CCS(=O)(=O)c2ccccc2)[C@@H](O)[C@@H](c2c1cccc2)S(=O)(=O)c1ccccc1,1
O[C@H]1[C@@H](N)C[C@@H](O[C@H]1C)OCC#Cc1c2ccccc2n(c1c1ccccc1)S(=O)(=O)c1ccc(cc1)C,1
C=C([C@H]1CC[C@@]2([C@@H]1CC[C@H]1[C@@]2(C)CC[C@@H]2[C@]1(C)CC[C@H](C2(C)C)O)C)CC[C@@H](C(O)(C)C)O,1
O=C(Nc1ccccc1C(=O)N)C#Cc1ccccc1,1
COc1cc(/C=N\C2=CC(=O)C(=O)c3c2cccc3)cc(c1OC)OC,1
CCCCS(=O)CCCCN=C=S,1
CCCN(C[C@H]1[C@H]2C=C3[C@]4([C@@H]1COC4(C2=O)CC=C(C)C)Oc1c(C3=O)c(O)cc2c1C=CC(O2)(C)C)CCC,1
c1ccc(cc1)n1c(SCc2ccccc2)nnc1c1ccc2c(c1)OCCO2,1
COc1cc(OC)c(c(c1)/C=C/c1ccc(cc1)OC)/C=C/C(=O)/C=C/c1cccc(c1)F,1
Cc1nsc(c1)NC(=O)C(=O)c1cn(c2c1cccc2)Cc1cocc1,1
COC1[C@@H](O)[C@@H](O)C[C@]23C1[C@@H](NCC2)Cc1c3c(O)c(cc1)OC,1
COc1cc(OC)c(c(c1)/C=C/c1ccc(cc1)OC)/C=C/C(=O)/C=C/c1cccc(c1C)F,1
OCc1cc(O)c(cc1Cc1ccc(c(c1)O)[C@](CCCC(C)C)(O)C)[C@](CCCC(C)C)(O)C,1
O=C(CSc1nnc(n1c1ccccc1)c1ccncc1)N/N=C/c1ccc(cc1)Br,1
[O-][N+](=O)c1ccc(cc1)Nc1nc(nc2c1cccc2)C(Cl)(Cl)Cl,1
O[C@H]1[C@@H](N)C[C@@H](O[C@H]1C)OCC#Cc1c(sc2c1cccc2)c1ccccc1,1
Oc1c(c(O)c(c(c1[C@H](C1=C(O)C(C)(C)C(=O)C(C1=O)(C)C)C(C)C)O)C(=O)C(C)C)[C@H](C1=C(O)C(C)(C)C(=O)C(C1=O)(C)C)C(C)C,1
CCN[C@H]1CC[C@@H](O[C@H]1C)OCC#Cc1c(oc2c1cccc2)c1ccccc1,1
NCCNc1c2cc(OC)ccc2nc2c1ccc(c2)Cl,1
COc1cccc(c1)c1cc(O)c2c(n1)ccc1c2cc[nH]1,1
FC(c1ccc(cc1)Nc1nc(nc2c1cccc2)C(Cl)(Cl)Cl)(F)F,1
FC(Oc1ccc(cc1)Nc1nc(nc2c1cccc2)C(Cl)(Cl)Cl)(F)F,1
Brc1cccc(c1)c1cc(O)c2c(n1)ccc1c2cc[nH]1,1
COc1ccc(cc1)C(=O)c1c2c(Cl)c(Cl)c(c(c2c(=N)n2c1OCC2)Cl)C#N,1
CN(CCN1C(=O)c2cc(cc3c2c(C1=O)ccc3)c1ccccc1)C,1
CCC(c1nc2cc(Cl)ccc2c(=O)n1Cc1ccccc1)N(C(=O)c1ccc(cc1)Br)CCCN(C)C,1
COc1cc(C)c2c(c1)c(NCc1ccccc1)c1c(n2)cc(cc1)Cl,1
N#Cc1c(F)c(F)c2c(c1F)c(=N)n1c(c2C(=O)c2ccc(cc2)C)NCCC1,1
c1ccc(cc1)CNc1c2ccccc2nc2c1cccc2,1
Brc1cccc(c1)NC1=C(Cl)C(=O)c2c(C1=O)cn[nH]2,1
COc1cc(cc(c1O)OC)[C@H]1[C@H]2C(=O)OC[C@@H]2[C@@H](c2c1cc1OCOc1c2)NC(=S)NC(=O)c1ccccc1,1
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cc(c2c1ncnc2N)c1cocc1,1
O=C(Nc1cc2c3cc(NC(=O)CN4CCOCC4)cc(c3[nH]c2c(c1)n1cccn1)n1cccn1)CN1CCOCC1,1
O=c1cc(oc2c1ccc1c2cccc1)C1CCCC1,1
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N1CCN(CC1)c1ccc(c(c1)Cl)Cl,1
COc1cc(cc(c1)OC)/C=C/1\CCC/C(=C\c2cccc(c2)Cl)/C1=O,1
OC[C@H]1O[C@@H](O[C@H]2CC[C@]3([C@H](C2)CC[C@@H]2[C@@H]3CC[C@]3([C@H]2C[C@H]2[C@@H]3[C@H](C)[C@]3(O2)CC[C@@H](CO3)C)C)C)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,1
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cc(c2c1ncnc2N)I,1
CC(=O)O[C@H]1CC/C(=C/[C@@H]2OC(=O)C(=C)[C@@H]2C/C=C(\[C@@H]2CC[C@@]1(C)OO2)/C)/C,1
S=C=NCCCCCCS(=O)Cc1ccccc1,1
CN(Cc1cc(Cl)cc2c1oc(cc2=O)c1ccc(cc1)[N+](=O)[O-])C,1
COc1ccc(cc1)C(c1c(O)ccc2c1cccc2)c1ccccc1,1
O=C(c1cncc(c1)C(=O)NS(=O)(=O)c1ccc(cc1)F)NS(=O)(=O)c1ccc(cc1)F,1
ONC(=O)/C=C/c1ccc(o1)/C=C/C(=O)c1ccc2c(c1)ccc(c2)OC,1
N#Cc1cc(n2c1cccc2Br)C(=O)C1CC1,1
Cc1ccc2c(c1)c(=O)cc(o2)c1ccccc1Cl,1
Clc1ccc(cc1)CSc1nnc(s1)c1cnccn1,1
OC[C@H]1O[C@@H](O[C@H]2CO[C@H]([C@@H]([C@H]2O)O[C@@H]2O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]2O)O)O)O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3CC[C@]34[C@@]2(C)C[C@H]([C@@]2([C@H]4CC(C)(C)CC2)CO3)O)C)C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,1
CC(=CCc1c(O)cc2c(c1O)C(=O)C1=C[C@@H]3C[C@@H]4[C@@]1(O2)C(CC=C(C)C)(OC4(C)C)C3=O)C,1
CC(=CCC12OC[C@H]3[C@]42Oc2cc(O)c(c(c2C(=O)C4=C[C@@H](C1=O)[C@@H]3CN1CCOCC1)O)CC=C(C)C)C,1
Fc1cccc(c1)COc1ccc(cc1Cl)Nc1ncnc2c1cc(cc2)c1ccc(o1)CNCCS(=O)(=O)C,1
Brc1ccc(cc1)S(=O)(=O)NC(=O)c1ccncc1,1
Brc1ccc(cc1)CN1C(=O)C(=O)c2c1ccc(c2)/C=C/C(=O)N1CCCC1,1
CN1CCN(CC1)c1nc(NCCCCCCNc2ccnc3c2ccc(c3)Cl)cc(n1)C,1
COC(=O)CC[C@@]1(C)[C@@H](CC[C@@]2([C@@H]1CC[C@H]1[C@@]2(C)CC[C@@H]1[C@]1(C)CC[C@@H](O1)C(O)(C)C)C)C(=C)C,1
COc1ccc(cc1)Nc1c2ccc(cc2nc2c1cc(OC)cc2)Cl,1
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(c2c1nc(C)nc2N)I,1
NC(=O)c1sc2c(c1N)ccc(n2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,1
Clc1cc(CN2CCOCC2)c2c(c1)c(=O)cc(o2)c1ccc(cc1)Cl,1
S=C=NCCCCS(=O)c1ccccc1,1
NC(=S)N/N=C(\c1ccc(cc1)Br)/C=C/c1ccccc1,1
O=C1N(Cc2nc3c([nH]2)cccc3)/C(=N/c2ccccc2)/S/C/1=C/1\C(=O)Nc2c1cccc2,1
CC(=O)O[C@H]1[C@H](C[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC[C@@H](C2)N(c1ccccc1)C)n1nnc2c1cccc2,1
O=C(Nc1ccc2-c3nccc4c3c(C(=O)c2c1)ccc4)CCN1CCCCC1,1
C/C=C/C(=O)O[C@H]1[C@@H](OC[C@H]([C@@H]1O)O)O[C@H]1CC[C@]23[C@H](C1(C)C)CC[C@@H]1[C@@]3(C2)CC[C@]2([C@@]1(C)[C@@H](O)[C@@]13[C@@H]2[C@H](C)C[C@@H](O1)[C@H](C3)C(OC(=O)C)(C)C)C,1
COc1cc(/C=N\C2=CC(=O)C(=O)c3c2cccc3)ccc1O,1
O=C1C=C[C@@H]([C@@]23[C@@]1(C)[C@H]1CC[C@]4([C@H]([C@@H]1C[C@H]3O2)CC[C@]4(O)C1C[C@@]2(C[C@H]1OC(=O)[C@]2(C)O)C)C)O,1
O=C(CNC(=O)[C@@]1(C)CC[C@]2([C@@H](C1)C1=CC(=O)[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)OC(=O)C)C)CCOCCOc1no[n+](c1S(=O)(=O)c1ccccc1)[O-],1
CC(c1ccc2c(c1)c(=O)cc(o2)c1ccccc1)C,1
C=C1[C@@H]2C[C@@H]([C@@H]3[C@](C1=O)([C@@H]2O)[C@@]1(O)OC[C@@]23CCCC([C@H]2[C@@H]1O)(C)C)O,1
Cc1cc(NCCCCCCNc2ccnc3c2ccc(c3)Cl)nc(n1)N1CCCCC1,1
Cc1cc(NCCCCCCNc2ccnc3c2ccc(c3)Cl)nc(n1)N1CCOCC1,1
CCCC(=O)O[C@]1(C)CCC(=O)C(=C)C[C@H]2O[C@@H]1[C@@H]1[C@@H](C(C)C)[C@H](O)C[C@@]([C@H]21)(C)OC(=O)C,1
CCCCCCCC[N+](Cc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)OC)(CCCCCCCC)C,1
CC(=O)O[C@H]1[C@H]2O[C@]32[C@]([C@H]1c1ccc(=O)oc1)(C)CC[C@H]1[C@H]3CC[C@H]2[C@]1(C)CC[C@@H](C2)OC(=O)C,1
CCN(c1c(C#N)c(F)c2c(c1Cl)nc(nc2N)N)CC,1
O=CC1=CC[C@@H]2[C@](C[C@H]3[C@]1(O)C(=O)C=C3C)(C)CC[C@]12O[C@H](C[C@@H]1C)C=C(C)C,1
O=C(CSc1nnc(o1)c1ccncc1)N/N=C/c1cc(Br)ccc1O,1
Oc1cccc(c1)/C=N/Nc1nc(NCCCN2CCOCC2)c2c(n1)cccc2,1
Clc1ccc2c(c1)nccc2NCCNCc1cnccc1Cl,1
CCCCCCCCn1c2ccccc2c2c1c[n+](cc2)Cc1ccccc1,1
OC[C@]1(C)C(=O)CC[C@]2([C@H]1CC[C@@]1([C@@H]2CC[C@H]2[C@@]1(C)CC[C@@H]2[C@]1(C)CC[C@H](O1)C(O)(C)C)C)C,1
NCC(=O)Nc1ccc2c(c1)c(=O)c1c(n2Cc2cc(OC)cc(c2)OC)cccc1,1
COc1cc(Cl)ccc1C(=S)Nc1ccc(c(c1)Cl)Cl,1
C=CCC(c1c(O)ccc2c1cccc2)c1cccc(c1)F,1
CCOP(=O)(Oc1ccc(cc1C(=O)Nc1cccc(c1)Cl)Br)OCC,1
O=C(CSc1nnc(o1)c1ccncc1)N/N=C/c1cccc(c1)C(F)(F)F,1
OCCN(C[C@H]1[C@H]2C=C3[C@]4([C@@H]1COC4(C2=O)CC=C(C)C)Oc1c(C3=O)c(O)ccc1)CCO,1
COc1cc(Cl)ccc1C(=S)Nc1cc(Br)ccc1O,1
O=C(N1N=C(C[C@@H]1c1ccccc1C(F)(F)F)c1cc2ccccc2oc1=O)CSc1ncccn1,1
O=C(CSc1nnc(o1)c1ccncc1)N/N=C/c1cc(Br)cc(c1O)Br,1
Brc1ccc(cc1)CNCCNc1ccnc2c1ccc(c2)Cl,1
NCCNc1nccc2c1n(CCCC)c1c2cccc1,1
CCN(CCCCOc1cc2oc(cc(=O)c2c(c1OC)O)c1ccccc1)CC,1
CCN[C@H]1CC[C@@H](O[C@H]1C)OCC#Cc1c(sc2c1cccc2)c1ccccc1,1
Fc1ccc2c(c1)C(C(=O)N2)(c1c[nH]c2c1cccc2)c1c[nH]c2c1cccc2,1
COc1cc2CCN([C@@H]3c2c2c1Oc1cc4CCN=C(c4cc1O2)Cc1ccc(c(Oc2ccc(C3)cc2)c1)O)C,1
OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cc(c2c1ncnc2N)c1ccco1,1
COc1cc(OC)c(c(c1)/C=C/c1ccc(cc1)OC)/C=C/C(=O)/C=C/c1cc(Cl)cc(c1)Cl,1
OCCN([N+](=NOc1cc(NCC(=O)O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3CC=C3[C@@]2(C)CC[C@@]2([C@H]3CC(C)(C)CC2)C(=O)O[C@@H]2O[C@H](CO)[C@@H]([C@@H]([C@H]2O)O)O)C)C)c(cc1[N+](=O)[O-])[N+](=O)[O-])[O-])C,1
N#CC1=C(/N=C/c2ccccc2)Oc2c(C1c1ccc(cc1)Cl)ccc1c2nccc1,1
CCCCSCC(=O)N1N=C(C[C@@H]1c1ccccc1)c1cc2ccccc2oc1=O,1
COc1ccc(c2c1C=CC(O2)(C)C)C(=O)/C=C/c1cc(Cl)ccc1O,1
CC(=CCC12OC[C@H]3[C@]42Oc2cccc(c2C(=O)C4=C[C@@H](C1=O)[C@@H]3COC(=O)Cc1ccccc1)O)C,1
CC(=O)N1N=C(OC1c1ccccc1)c1ccc2c(c1)cccc2,1
COc1cc(cc(c1)OC)/C=C/1\CCC/C(=C\c2ccc(cc2)S(=O)(=O)C)/C1=O,1
CCCCn1c2ccccc2c2c1c(/C=C/c1ccc(cc1)OC)[n+](cc2)Cc1ccccc1,1
Brc1ccc(cc1)S(=O)(=O)NC(=O)c1cccnc1,1
N[C@H]1CC[C@H](O[C@H]1C)OCC#Cc1c(oc2c1cccc2)c1ccccc1,1
OC[C@]12CC[C@@H](C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)O,1
O=C(NCc1ccc(cc1)Cl)CSc1nc2c(s1)cc(cc2)NC(=O)C,1
Nc1ccc(cc1)c1nnc(o1)SCCn1c(C)ncc1[N+](=O)[O-],1
COc1cc(cc(c1O)OC)[C@H]1[C@H]2C(=O)OC[C@@H]2[C@@H](c2c1cc1OCOc1c2)NC(=S)NC(=O)c1ccccc1I,1
O=C(Nc1ccc(cc1)C(F)(F)F)Nc1ccc(cc1)n1ncc2c1cccc2Cl,1
CNC(=O)c1nccc(c1)Oc1ccc(cc1)NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl,1
O=C1C=CC(C=C1)(O)c1cc(=O)c2c(o1)cccc2,1
ONC(=O)/C=C/c1ccc(o1)/C=C/C(=O)c1ccc(cc1)Cl,1
CC1=C2C[C@@H](CC[C@]2(CCC1)C)C(O)(C)C,1
O=C(c1ccccc1)CNc1ccc(cc1)S(=O)(=O)Nc1ccccn1,1
CC(=CCC12OC([C@H]3[C@]42Oc2ccccc2C(=O)C4=C[C@@H](C1=O)C3)(C)C)C,1
CC(=CCC12OC(C3C42Oc2ccccc2C(=O)C4=CC(C1=O)C3)(C)C)C,1
O=C(CNC(=O)[C@@]1(C)CC[C@]2([C@@H](C1)C1=CC(=O)[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C)CCCCOc1no[n+](c1S(=O)(=O)c1ccccc1)[O-],1
O=C(c1ccccc1)CNc1ccc(cc1)S(=O)(=O)Nc1nccs1,1
CN([C@H]1CC[C@@H](O[C@H]1C)OCC#Cc1c(oc2c1cccc2)c1ccccc1)C,1
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)C=CC(=O)C1(C)C)C(=O)n1ccnc1C,1
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@@H](O[C@H]([C@H]1O)C)O[C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(OC)ccc2)C(=O)CO,1
ONC(=O)CCCCC(=O)Nc1ccc(c(c1)C)C,1
COc1c(OCCCN2CCCCC2)cc2c(c1O)c(=O)cc(o2)c1ccccc1,1
COc1cccc(c1)Nc1n[nH]c2-c3c(Cc12)cccc3,1
COCC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)OC(=O)n1ncnc1)C(=O)n1ncnc1,1
Oc1ccc(cc1O)/C=N/c1ccccc1,1
CCOP(=O)(Oc1ccc(cc1C(=O)Nc1ccc(cc1)Cl)Br)OCC,1
Clc1cc(CN2CCOCC2)c2c(c1)c(=O)cc(o2)c1ccccc1Cl,1
OCC(C(=O)N/N=C/c1c2ccccc2nc2-c3n(Cc12)c(=O)c1c(c3)[C@@](O)(CC)C(=O)OC1)N,1
Clc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2)C,1
COc1cc(/C=C/C(=O)c2cccc(c2)c2cccc(c2)F)ccc1O,1
CC(=O)N1N=C(OC1c1ccncc1)c1ccc2c(c1)cccc2,1
Cc1ccc(cc1)C1OC(=NN1C(=O)C)c1ccc2c(c1)cccc2,1
CC(=O)OC[C@]1(C)[C@H](CC[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@](C)(O)[C@@H](CC1)C)C(=O)O)C)C)OC(=O)C,1
O=c1[nH]occ1n1c(/C=C/c2ccccc2)nc2c(c1=O)c1CCCCc1s2,1
CC1=NN([C@H](C1)c1cc(Br)cc(c1O)Br)C(=O)CSc1ccc(cc1)Br,1
COc1ccc(cc1)c1c(C#N)c(nc2c1c(nn2c1ccccc1)c1cccnc1)c1ccc(cc1)F,1
Fc1cccc(c1CSc1nnc(s1)c1cnccn1)F,1
O=C(Nc1cc2c3cc(NC(=O)CCN4CCOCC4)cc(c3[nH]c2c(c1)n1cccn1)n1cccn1)CCN1CCOCC1,1
COc1ccc(cc1)[C@@H]1C[C@@H]2O[C@H]3[C@H](Oc4c2c(O1)c(C)c(c4C)O)O[C@@H]([C@H]([C@@H]3O)O)COC(=O)C,1
S=C=NCCCCS(=O)CCc1ccccc1,1
Brc1cccc(c1)/C=C/C(=O)c1cccc(c1)c1cccc(c1)F,1
CC(C[C@@H](B(O)O)NC(=O)CC(c1cccc(c1)F)NC(=O)c1ccc2c(c1)cccc2)C,1
COc1cc(ccc1OC)[C@@H]1CN([C@]2([C@@]31CCC/C(=C\c1ccc(c(c1)OC)OC)/C3=O)c1ccccc1N(C2=O)CN1CCOCC1)C,1
N#CCCN(C(=S)NCCc1ccccc1)CCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](C)[C@@H]([C@H](C(=O)O[C@@H]([C@@]([C@@H]([C@H]1C)O)(C)O)CC)C)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)OC)O,1
Cc1ccc(cc1)c1nccc(c1)CN1CC2CCC(C1)N2Cc1ccnc(c1)c1ccc(cc1)C,1
Cc1ccnc(c1)NC(=O)N1CCN(CC1)c1cccc(c1)C(F)(F)F,1
CCN(CCn1ccc2c1ccc1c2c(O)cc(n1)c1ccccc1)CC,1
CCOc1ccc2c(c1CNCCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)[C@@H]([C@H](C(=O)O[C@@H]([C@@]([C@@H]([C@H]1C)O)(C)O)CC)C)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)OC)O)cccc2,1
OCc1cc(NC(=O)CCC(=O)Nc2cc(n(c2)C)c2cc(n(c2)C)C(=O)NCCN(C)C)cc(c1)Nc1c2ccccc2nc2c1cccc2,1
COc1ccc(cc1)Nc1nc(nc2c1cccc2)C(Cl)(Cl)Cl,1
COc1cccc2-c3c(Cc12)c(n[nH]3)Nc1ccc2c(c1)OCCO2,1
CCOc1ccc(cc1)N1C(=S)C(=N)N(C1=O)c1c(CC)cc(cc1CC)Cc1cc(CC)c(c(c1)CC)N1C(=N)C(=S)N(C1=O)c1ccc(cc1)OCC,1
O=C(Nc1ccc2c(c1)c(ncn2)Nc1cccc(c1)Cl)/C=C/c1c[nH]c2c1cccc2,1
Brc1ccc(cc1)c1ccnc(n1)Nc1ccccc1C(C)C,1
Clc1cccc(c1)CSc1nnc(s1)c1cnccn1,1
Brc1cccc(c1)CSc1nnc(n1c1ccccc1)c1ccncc1,1
COC(=O)CC[C@@]12C[C@@]32CC[C@]2([C@@]([C@@H]3C[C@@H]3[C@H]1C(=C)C(=O)O3)(C)CC[C@@H]2[C@@H](CCC=C(C)C)C)C,1
CCOC(=O)C(=C1NCCN1)c1c(Cl)c(F)c(c(c1C#N)F)C#N,1
ONC(=O)CCCCC(=O)Nc1ccc(cc1)C,1
CCN(CCCCNCc1nc(c2cc(OC)c(c(c2)OC)OC)c2c(c1)c1ccccc1n2C)CC,1
CCN(CCCCOc1c(OC)cc2c(c1O)c(=O)cc(o2)c1ccccc1)CC,1
OC(=O)CC[C@@]12C[C@@]32CC[C@]2([C@@]([C@@H]3CC[C@H]1C(=C)C)(C)CC[C@@H]2[C@@H](CCC=C(C)C)C)C,1
S=C=NCCCS(=O)C(C)C,1
COc1ccc(cc1/C=N/Nc1nc(NC2CCN(CC2)C)c2c(n1)cccc2)OC,1
CCN(CCNCc1ncc2c(c1)c1ccccc1n2CCCc1ccccc1)CC,1
CCN(CCCCNCc1nccc2c1n(Cc1cccc(c1)Cl)c1c2cccc1)CC,1
COc1cc(OC)c2-c3nn(c4c3c(C(=O)c2c1)cc(c4)C)CCN1CCN(CC1)C,1
CC(=CCC12OC[C@H]3[C@]42Oc2cccc(c2C(=O)C4=C[C@@H](C1=O)[C@@H]3COCc1ccccc1)O)C,1
Ic1ccccc1CSc1nnc(o1)c1ccc2c(c1)OCCO2,1
Cc1nsc(c1)NC(=O)C(=O)c1cn(c2c1cccc2)Cc1ccco1,1
CCN(CCNC(=O)c1c(C)[nH]c2c1CCC/C/2=C\1/C(=O)Nc2c1cc(F)cc2)CC,1
COc1ccc2c(c1)c1cc(OC)c(cc1cc2CN1CCCC[C@H]1C)OC,1
OC[C@@]12CC[C@H]([C@@H]2[C@@H]2[C@](CC1)(C)[C@]1(C)CC[C@@H]3[C@]([C@H]1CC2)(C)CC[C@@H](C3(C)C)OC(=O)n1ncnc1)C(=C)C,1
OCC(NC(=O)[C@@]12CC[C@H]([C@@]([C@H]2C2=CC[C@H]3[C@@]([C@@]2(CC1)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H]([C@@]1(C)COC(=O)C)OC(=O)C)(C)O)C)C,1
CCC(Oc1ccc2c(c1)n(CCCc1ccccc1)c1c2ccnc1C)CC,1
COCC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)OC(=O)n1ccnc1C)C(=O)O,1
O=C1N(C/C=C/Cn2cc(C#CCCc3ccccc3)c(=O)[nH]c2=O)C(=O)c2c1cccc2,1
OC[C@]1(C)[C@@H](O)CC[C@]2([C@H]1CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@](C)(O)[C@@H](CC1)C)C(=O)O)C)C,1
CC(OC1=C[C@@H]2C(=CC[C@@H]3[C@@]2(C)C(=O)C[C@]2([C@@]3(C)C[C@H]([C@@H]2[C@](C(=O)/C=C/C(O)(C)C)(O)C)O)C)C(C1=O)(C)C)C,1
CC(=CCC12OC[C@H]3[C@]42Oc2cccc(c2C(=O)C4=C[C@@H](C1=O)[C@@H]3CN1CCN(CC1)c1ccccc1)O)C,1
COc1cc(Cl)ccc1C(=O)Nc1ccc(cc1O)Cl,1
Cc1ccc(cc1)S(=O)(=O)N(N(c1scc(n1)C)C(=O)C)C(=O)C,1
COc1cc(O)ccc1C(=O)/C=C/c1ccc(cc1)O,1
COc1cccc(c1OC)/C=C/C(=O)c1ccc(c(c1)c1ccc(cc1)F)N,1
O=C1C=C(N=C2CCCCC2)c2c(C1=O)cccc2,1
Fc1ccc(cc1)NC(=O)C1=C(C)Nc2n(C1c1ccco1)c1ccccc1n2,1
COc1ccc(cc1)CN1C(=O)C(=O)c2c1ccc(c2)/C=C/C(=O)N1CCOCC1,1
O=C1C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@]2([C@]2([C@H]1[C@@]1(C)CC[C@@H](C([C@@H]1CC2)(C)C)O)C)C)C(=O)NCCOc1no[n+](c1S(=O)(=O)c1ccccc1)[O-],1
CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)C=C(O)C(=O)C1(C)C)C(=O)n1cncn1,1
ONC(=O)CCCCC(=O)Nc1cc(C)cc(c1)C,1
